,steps_sum,glucose_mean,active_kcal,basal_kcal,resting_hr_bpm,hrv_sdnn_ms,vo2max_ml_kg_min,total_min,core_min,deep_min,rem_min,steps_sum_lag1,active_kcal_lag1,basal_kcal_lag1,resting_hr_bpm_lag1,hrv_sdnn_ms_lag1,vo2max_ml_kg_min_lag1,total_min_lag1,core_min_lag1,deep_min_lag1,rem_min_lag1,steps_sum_lag2,active_kcal_lag2,basal_kcal_lag2,resting_hr_bpm_lag2,hrv_sdnn_ms_lag2,vo2max_ml_kg_min_lag2,total_min_lag2,core_min_lag2,deep_min_lag2,rem_min_lag2,steps_sum_lag1_lag2,active_kcal_lag1_lag2,basal_kcal_lag1_lag2,resting_hr_bpm_lag1_lag2,hrv_sdnn_ms_lag1_lag2,vo2max_ml_kg_min_lag1_lag2,total_min_lag1_lag2,core_min_lag1_lag2,deep_min_lag1_lag2,rem_min_lag1_lag2,steps_sum_lag3,active_kcal_lag3,basal_kcal_lag3,resting_hr_bpm_lag3,hrv_sdnn_ms_lag3,vo2max_ml_kg_min_lag3,total_min_lag3,core_min_lag3,deep_min_lag3,rem_min_lag3,steps_sum_lag1_lag3,active_kcal_lag1_lag3,basal_kcal_lag1_lag3,resting_hr_bpm_lag1_lag3,hrv_sdnn_ms_lag1_lag3,vo2max_ml_kg_min_lag1_lag3,total_min_lag1_lag3,core_min_lag1_lag3,deep_min_lag1_lag3,rem_min_lag1_lag3,steps_sum_lag2_lag3,active_kcal_lag2_lag3,basal_kcal_lag2_lag3,resting_hr_bpm_lag2_lag3,hrv_sdnn_ms_lag2_lag3,vo2max_ml_kg_min_lag2_lag3,total_min_lag2_lag3,core_min_lag2_lag3,deep_min_lag2_lag3,rem_min_lag2_lag3,steps_sum_lag1_lag2_lag3,active_kcal_lag1_lag2_lag3,basal_kcal_lag1_lag2_lag3,resting_hr_bpm_lag1_lag2_lag3,hrv_sdnn_ms_lag1_lag2_lag3,vo2max_ml_kg_min_lag1_lag2_lag3,total_min_lag1_lag2_lag3,core_min_lag1_lag2_lag3,deep_min_lag1_lag2_lag3,rem_min_lag1_lag2_lag3,steps_sum_3d_ma,glucose_mean_3d_ma,active_kcal_3d_ma,basal_kcal_3d_ma,resting_hr_bpm_3d_ma,hrv_sdnn_ms_3d_ma,vo2max_ml_kg_min_3d_ma,total_min_3d_ma,core_min_3d_ma,deep_min_3d_ma,rem_min_3d_ma,steps_sum_lag1_3d_ma,active_kcal_lag1_3d_ma,basal_kcal_lag1_3d_ma,resting_hr_bpm_lag1_3d_ma,hrv_sdnn_ms_lag1_3d_ma,vo2max_ml_kg_min_lag1_3d_ma,total_min_lag1_3d_ma,core_min_lag1_3d_ma,deep_min_lag1_3d_ma,rem_min_lag1_3d_ma,steps_sum_lag2_3d_ma,active_kcal_lag2_3d_ma,basal_kcal_lag2_3d_ma,resting_hr_bpm_lag2_3d_ma,hrv_sdnn_ms_lag2_3d_ma,vo2max_ml_kg_min_lag2_3d_ma,total_min_lag2_3d_ma,core_min_lag2_3d_ma,deep_min_lag2_3d_ma,rem_min_lag2_3d_ma,steps_sum_lag1_lag2_3d_ma,active_kcal_lag1_lag2_3d_ma,basal_kcal_lag1_lag2_3d_ma,resting_hr_bpm_lag1_lag2_3d_ma,hrv_sdnn_ms_lag1_lag2_3d_ma,vo2max_ml_kg_min_lag1_lag2_3d_ma,total_min_lag1_lag2_3d_ma,core_min_lag1_lag2_3d_ma,deep_min_lag1_lag2_3d_ma,rem_min_lag1_lag2_3d_ma,steps_sum_lag3_3d_ma,active_kcal_lag3_3d_ma,basal_kcal_lag3_3d_ma,resting_hr_bpm_lag3_3d_ma,hrv_sdnn_ms_lag3_3d_ma,vo2max_ml_kg_min_lag3_3d_ma,total_min_lag3_3d_ma,core_min_lag3_3d_ma,deep_min_lag3_3d_ma,rem_min_lag3_3d_ma,steps_sum_lag1_lag3_3d_ma,active_kcal_lag1_lag3_3d_ma,basal_kcal_lag1_lag3_3d_ma,resting_hr_bpm_lag1_lag3_3d_ma,hrv_sdnn_ms_lag1_lag3_3d_ma,vo2max_ml_kg_min_lag1_lag3_3d_ma,total_min_lag1_lag3_3d_ma,core_min_lag1_lag3_3d_ma,deep_min_lag1_lag3_3d_ma,rem_min_lag1_lag3_3d_ma,steps_sum_lag2_lag3_3d_ma,active_kcal_lag2_lag3_3d_ma,basal_kcal_lag2_lag3_3d_ma,resting_hr_bpm_lag2_lag3_3d_ma,hrv_sdnn_ms_lag2_lag3_3d_ma,vo2max_ml_kg_min_lag2_lag3_3d_ma,total_min_lag2_lag3_3d_ma,core_min_lag2_lag3_3d_ma,deep_min_lag2_lag3_3d_ma,rem_min_lag2_lag3_3d_ma,steps_sum_lag1_lag2_lag3_3d_ma,active_kcal_lag1_lag2_lag3_3d_ma,basal_kcal_lag1_lag2_lag3_3d_ma,resting_hr_bpm_lag1_lag2_lag3_3d_ma,hrv_sdnn_ms_lag1_lag2_lag3_3d_ma,vo2max_ml_kg_min_lag1_lag2_lag3_3d_ma,total_min_lag1_lag2_lag3_3d_ma,core_min_lag1_lag2_lag3_3d_ma,deep_min_lag1_lag2_lag3_3d_ma,rem_min_lag1_lag2_lag3_3d_ma,steps_sum_7d_ma,glucose_mean_7d_ma,active_kcal_7d_ma,basal_kcal_7d_ma,resting_hr_bpm_7d_ma,hrv_sdnn_ms_7d_ma,vo2max_ml_kg_min_7d_ma,total_min_7d_ma,core_min_7d_ma,deep_min_7d_ma,rem_min_7d_ma,steps_sum_lag1_7d_ma,active_kcal_lag1_7d_ma,basal_kcal_lag1_7d_ma,resting_hr_bpm_lag1_7d_ma,hrv_sdnn_ms_lag1_7d_ma,vo2max_ml_kg_min_lag1_7d_ma,total_min_lag1_7d_ma,core_min_lag1_7d_ma,deep_min_lag1_7d_ma,rem_min_lag1_7d_ma,steps_sum_lag2_7d_ma,active_kcal_lag2_7d_ma,basal_kcal_lag2_7d_ma,resting_hr_bpm_lag2_7d_ma,hrv_sdnn_ms_lag2_7d_ma,vo2max_ml_kg_min_lag2_7d_ma,total_min_lag2_7d_ma,core_min_lag2_7d_ma,deep_min_lag2_7d_ma,rem_min_lag2_7d_ma,steps_sum_lag1_lag2_7d_ma,active_kcal_lag1_lag2_7d_ma,basal_kcal_lag1_lag2_7d_ma,resting_hr_bpm_lag1_lag2_7d_ma,hrv_sdnn_ms_lag1_lag2_7d_ma,vo2max_ml_kg_min_lag1_lag2_7d_ma,total_min_lag1_lag2_7d_ma,core_min_lag1_lag2_7d_ma,deep_min_lag1_lag2_7d_ma,rem_min_lag1_lag2_7d_ma,steps_sum_lag3_7d_ma,active_kcal_lag3_7d_ma,basal_kcal_lag3_7d_ma,resting_hr_bpm_lag3_7d_ma,hrv_sdnn_ms_lag3_7d_ma,vo2max_ml_kg_min_lag3_7d_ma,total_min_lag3_7d_ma,core_min_lag3_7d_ma,deep_min_lag3_7d_ma,rem_min_lag3_7d_ma,steps_sum_lag1_lag3_7d_ma,active_kcal_lag1_lag3_7d_ma,basal_kcal_lag1_lag3_7d_ma,resting_hr_bpm_lag1_lag3_7d_ma,hrv_sdnn_ms_lag1_lag3_7d_ma,vo2max_ml_kg_min_lag1_lag3_7d_ma,total_min_lag1_lag3_7d_ma,core_min_lag1_lag3_7d_ma,deep_min_lag1_lag3_7d_ma,rem_min_lag1_lag3_7d_ma,steps_sum_lag2_lag3_7d_ma,active_kcal_lag2_lag3_7d_ma,basal_kcal_lag2_lag3_7d_ma,resting_hr_bpm_lag2_lag3_7d_ma,hrv_sdnn_ms_lag2_lag3_7d_ma,vo2max_ml_kg_min_lag2_lag3_7d_ma,total_min_lag2_lag3_7d_ma,core_min_lag2_lag3_7d_ma,deep_min_lag2_lag3_7d_ma,rem_min_lag2_lag3_7d_ma,steps_sum_lag1_lag2_lag3_7d_ma,active_kcal_lag1_lag2_lag3_7d_ma,basal_kcal_lag1_lag2_lag3_7d_ma,resting_hr_bpm_lag1_lag2_lag3_7d_ma,hrv_sdnn_ms_lag1_lag2_lag3_7d_ma,vo2max_ml_kg_min_lag1_lag2_lag3_7d_ma,total_min_lag1_lag2_lag3_7d_ma,core_min_lag1_lag2_lag3_7d_ma,deep_min_lag1_lag2_lag3_7d_ma,rem_min_lag1_lag2_lag3_7d_ma,steps_sum_3d_ma_7d_ma,glucose_mean_3d_ma_7d_ma,active_kcal_3d_ma_7d_ma,basal_kcal_3d_ma_7d_ma,resting_hr_bpm_3d_ma_7d_ma,hrv_sdnn_ms_3d_ma_7d_ma,vo2max_ml_kg_min_3d_ma_7d_ma,total_min_3d_ma_7d_ma,core_min_3d_ma_7d_ma,deep_min_3d_ma_7d_ma,rem_min_3d_ma_7d_ma,steps_sum_lag1_3d_ma_7d_ma,active_kcal_lag1_3d_ma_7d_ma,basal_kcal_lag1_3d_ma_7d_ma,resting_hr_bpm_lag1_3d_ma_7d_ma,hrv_sdnn_ms_lag1_3d_ma_7d_ma,vo2max_ml_kg_min_lag1_3d_ma_7d_ma,total_min_lag1_3d_ma_7d_ma,core_min_lag1_3d_ma_7d_ma,deep_min_lag1_3d_ma_7d_ma,rem_min_lag1_3d_ma_7d_ma,steps_sum_lag2_3d_ma_7d_ma,active_kcal_lag2_3d_ma_7d_ma,basal_kcal_lag2_3d_ma_7d_ma,resting_hr_bpm_lag2_3d_ma_7d_ma,hrv_sdnn_ms_lag2_3d_ma_7d_ma,vo2max_ml_kg_min_lag2_3d_ma_7d_ma,total_min_lag2_3d_ma_7d_ma,core_min_lag2_3d_ma_7d_ma,deep_min_lag2_3d_ma_7d_ma,rem_min_lag2_3d_ma_7d_ma,steps_sum_lag1_lag2_3d_ma_7d_ma,active_kcal_lag1_lag2_3d_ma_7d_ma,basal_kcal_lag1_lag2_3d_ma_7d_ma,resting_hr_bpm_lag1_lag2_3d_ma_7d_ma,hrv_sdnn_ms_lag1_lag2_3d_ma_7d_ma,vo2max_ml_kg_min_lag1_lag2_3d_ma_7d_ma,total_min_lag1_lag2_3d_ma_7d_ma,core_min_lag1_lag2_3d_ma_7d_ma,deep_min_lag1_lag2_3d_ma_7d_ma,rem_min_lag1_lag2_3d_ma_7d_ma,steps_sum_lag3_3d_ma_7d_ma,active_kcal_lag3_3d_ma_7d_ma,basal_kcal_lag3_3d_ma_7d_ma,resting_hr_bpm_lag3_3d_ma_7d_ma,hrv_sdnn_ms_lag3_3d_ma_7d_ma,vo2max_ml_kg_min_lag3_3d_ma_7d_ma,total_min_lag3_3d_ma_7d_ma,core_min_lag3_3d_ma_7d_ma,deep_min_lag3_3d_ma_7d_ma,rem_min_lag3_3d_ma_7d_ma,steps_sum_lag1_lag3_3d_ma_7d_ma,active_kcal_lag1_lag3_3d_ma_7d_ma,basal_kcal_lag1_lag3_3d_ma_7d_ma,resting_hr_bpm_lag1_lag3_3d_ma_7d_ma,hrv_sdnn_ms_lag1_lag3_3d_ma_7d_ma,vo2max_ml_kg_min_lag1_lag3_3d_ma_7d_ma,total_min_lag1_lag3_3d_ma_7d_ma,core_min_lag1_lag3_3d_ma_7d_ma,deep_min_lag1_lag3_3d_ma_7d_ma,rem_min_lag1_lag3_3d_ma_7d_ma,steps_sum_lag2_lag3_3d_ma_7d_ma,active_kcal_lag2_lag3_3d_ma_7d_ma,basal_kcal_lag2_lag3_3d_ma_7d_ma,resting_hr_bpm_lag2_lag3_3d_ma_7d_ma,hrv_sdnn_ms_lag2_lag3_3d_ma_7d_ma,vo2max_ml_kg_min_lag2_lag3_3d_ma_7d_ma,total_min_lag2_lag3_3d_ma_7d_ma,core_min_lag2_lag3_3d_ma_7d_ma,deep_min_lag2_lag3_3d_ma_7d_ma,rem_min_lag2_lag3_3d_ma_7d_ma,steps_sum_lag1_lag2_lag3_3d_ma_7d_ma,active_kcal_lag1_lag2_lag3_3d_ma_7d_ma,basal_kcal_lag1_lag2_lag3_3d_ma_7d_ma,resting_hr_bpm_lag1_lag2_lag3_3d_ma_7d_ma,hrv_sdnn_ms_lag1_lag2_lag3_3d_ma_7d_ma,vo2max_ml_kg_min_lag1_lag2_lag3_3d_ma_7d_ma,total_min_lag1_lag2_lag3_3d_ma_7d_ma,core_min_lag1_lag2_lag3_3d_ma_7d_ma,deep_min_lag1_lag2_lag3_3d_ma_7d_ma,rem_min_lag1_lag2_lag3_3d_ma_7d_ma,energy_score
steps_sum,1.0,-0.14618475255777422,0.5034298405004353,-0.08474606615611391,-0.14924536930715412,-0.025029928518735676,0.4563670209855391,0.029815103125561022,-0.003651951182431785,0.03917060004444704,-0.04741785493652595,0.5423789724206634,0.1761309892341964,-0.10899525230689988,0.007260545117732047,-0.0708817416126172,0.35920454305039173,-0.07422917528460639,-0.13674419127251447,0.0204672087351985,-0.14075036557794876,0.5373815773879943,0.16123972816651738,-0.08658956948399255,0.00675683804279559,-0.08303989326668136,0.3285562338023068,0.031536210377836923,-0.09999316545805813,-0.05759804842536427,-0.07766080184992193,0.48503875745519687,0.07145541184418276,0.04856655603648141,-0.007148318279117155,0.014548734233618367,0.3077675197217389,-0.03946421509191853,-0.12290397965801068,-0.009405630269116241,-0.12593627150418138,0.48503875745519687,0.07145541184418276,0.04856655603648141,-0.007148318279117155,0.014548734233618367,0.3077675197217389,-0.03946421509191853,-0.12290397965801068,-0.009405630269116241,-0.12593627150418138,0.424704557753767,0.08628685595041354,0.012397112240846903,-0.01929181019976786,0.001642938378893281,0.3323253225478033,0.026005743086385334,0.012833233204312854,-0.08134198754648622,-0.0010147302873176848,0.41900210675329613,0.003284246287144521,-0.045165607696867296,-0.17223781430724347,0.03582892885147841,0.32189703636885214,0.05122922130164651,-0.010865694605707252,0.07177411272095631,0.026302462015166374,0.3565441578624695,-0.022051098999545722,-0.002620449305713311,-0.00878509863760603,-0.029564460813349756,0.2971570466464017,0.10163239886631942,0.025906718102844974,0.02574912519549467,-0.0674150721893606,0.8320834530528344,-0.18215261358285015,0.42538503695692736,-0.15216515221123758,-0.07461049936099769,-0.07770488698470872,0.496101592380228,-0.006871560136345099,-0.12213891557962288,-0.01016056808654911,-0.14382873238386742,0.6240738219899473,0.20616115763272366,-0.05313715564242388,0.003285853720033283,-0.06052729492140022,0.4318605812791645,-0.04900635973141382,-0.18200865141929612,-0.03555425831119128,-0.18768637326398832,0.5705999389697113,0.16426145407895584,0.03036292978799455,0.0033223154016471224,-0.028957178729659645,0.41803848201690913,0.00017347832825963613,-0.10675548398857691,-0.09759559515850448,-0.1142571678210685,0.5220475028476,0.07036968227556947,-0.03434171091654117,-0.13130206884461884,0.023577997714761368,0.4140278003893295,0.010955237738102645,-0.0623870694491415,-0.022416605936155982,-0.060974910560304664,0.5220475028476,0.07036968227556947,-0.03434171091654117,-0.13130206884461884,0.023577997714761368,0.4140278003893295,0.010955237738102645,-0.0623870694491415,-0.022416605936155982,-0.060974910560304664,0.4727739991041748,0.033264917143952376,-0.022570966075146987,-0.11086205824739172,0.0038886687462947227,0.4114423848103531,0.08374375638577175,0.013661507680421667,-0.0033956525039637994,-0.02744131746148664,0.47650465395262537,0.012390103277398964,-0.03897056477113849,-0.11165255522950372,-0.022769830311047103,0.41473024697510186,0.11601773428969545,0.04264711706622711,0.041724076180749116,-0.01247896130290537,0.49994791886443113,-0.021389137981122887,-0.05023368263559921,-0.06812198934502198,-0.07043884525936688,0.3849075286195479,0.11661213392350875,0.03632176815915013,0.05954103228338672,-0.04168153743560459,0.7176573151613087,-0.19123829216652052,0.28010174674669863,-0.025564902230314844,-0.09466817293196124,-0.03776543420264537,0.5176176330919267,0.039502857725444526,-0.09168252263210469,-0.030813761792283928,-0.14577536972891347,0.6064830097161462,0.1608362734947647,0.027837502990987473,-0.030527094062431613,-0.04688188756518496,0.4921393453700503,0.05159294914185318,-0.07375296603607222,-0.0394431096788123,-0.12362925669154333,0.5861033973843809,0.10254167567338993,0.05264266865019224,-0.03387191292132196,-0.04607429382966004,0.46620159155689805,0.08721355539155609,-0.040581856187605105,-0.014530649613899325,-0.08971024073044179,0.5856358079107574,0.07263737263686783,0.0026542988992601818,-0.08963605221369247,-0.04098402011155194,0.46786924536160945,0.09106923653281924,-0.020628888695026174,0.007655847601251704,-0.0854584222791365,0.5856358079107574,0.07263737263686783,0.0026542988992601818,-0.08963605221369247,-0.04098402011155194,0.46786924536160945,0.09106923653281924,-0.020628888695026174,0.007655847601251704,-0.0854584222791365,0.5810385732373203,0.056073236123393655,0.0060155097527962945,-0.10336310266399105,-0.054714390402598,0.44265114146660667,0.0888497753340365,-0.012945167053674078,-0.009655497482483883,-0.07922684036297777,0.5900451084995162,0.02785250082027084,-0.041607444239950206,-0.10590638617550982,-0.07886982991694158,0.43037376521885085,0.06933742267038046,-0.07865887840111113,0.00019313872858212728,-0.12914663431380077,0.5927349749964137,0.012829712146863502,-0.04445754465629113,-0.07609771177996766,-0.08722865563088808,0.43258156672227466,0.05677442282935778,-0.12250420309191393,-0.04560810860926398,-0.18326270912525688,0.6457339227879418,-0.1829339453583949,0.182957888118672,-0.001751906724246928,-0.07253243703690475,-0.04398318457911671,0.49889837700669365,0.048660161426782644,-0.07987173062618472,-0.03261472233424913,-0.139086844388797,0.5988849866505074,0.11889089997875953,0.03646297314469733,-0.04998249283374917,-0.04553774228919823,0.4810637632979785,0.06872499141498904,-0.052429851144811815,-0.028351869355170402,-0.1153066158281207,0.5927111725789669,0.0716345095608323,-0.015062282355502374,-0.10855904946689658,-0.04834282647450109,0.46855983214356234,0.08453661441039863,-0.029576777364415437,-0.008301285775386316,-0.09549039642843894,0.5913889482029433,0.0543144020282775,-0.016636627438885075,-0.11212151587786792,-0.059447212480788464,0.454822606680081,0.08134803792558722,-0.04066405263116487,-0.008788954549545284,-0.105771782204446,0.5913889482029433,0.0543144020282775,-0.016636627438885075,-0.11212151587786792,-0.059447212480788464,0.454822606680081,0.08134803792558722,-0.04066405263116487,-0.008788954549545284,-0.105771782204446,0.5940169125951718,0.02948165276451236,-0.04999718368675003,-0.11716643197341911,-0.07534706121398006,0.4445501109820726,0.07311813743155385,-0.07356878672817152,-0.0190764006000076,-0.13410325804596016,0.6024796211600756,0.013873945636239038,-0.06383909234731092,-0.09818988409153825,-0.09403579810568982,0.44228281248490336,0.04686511757876207,-0.119288764183174,-0.05278818995925846,-0.17002302870634406,0.6000724362217082,-0.016007653519273215,-0.11208094166137123,-0.11751716747918271,-0.10789972643924928,0.4466849226508118,0.009442696649147117,-0.16404203110938229,-0.08618919712686628,-0.21465060922602544,0.32492870009137664
glucose_mean,-0.14618475255777422,1.0,-0.14535860201586684,-0.012213253793358615,-0.009973050608546969,0.030726816368721873,-0.16187046391654303,-0.21409707136013767,-0.04771946788971652,0.181814514391494,0.09063727535593478,-0.08627338660684927,-0.119203800589929,0.11983862600787266,-0.00312142808763151,0.059529682454194224,-0.142675226289725,-0.183513135591362,-0.0819773577499662,0.021074129019578405,0.11303569656915562,-0.15857478152214594,-0.12081385423092236,0.1382014262311771,-0.024817075101622548,0.058113294618397676,-0.11897399354272797,-0.07523861682991687,0.02510054784609556,0.04241963765058813,0.1338979260719808,-0.0639497076989154,-0.05800538137992514,0.17358813013881377,0.03430725991546415,0.1461880746044989,-0.2067445024322052,-0.05483419415034077,0.07626312726091583,0.026658315011646637,0.14216744179351354,-0.0639497076989154,-0.05800538137992514,0.17358813013881377,0.03430725991546415,0.1461880746044989,-0.2067445024322052,-0.05483419415034077,0.07626312726091583,0.026658315011646637,0.14216744179351354,-0.12938125174542173,-0.15885033666674025,0.11707895755683397,-0.01452952448095652,0.18823951652052415,-0.27624172019961224,0.035079936519488535,0.03575698518842863,-0.005679954678593761,0.09078906660264613,-0.12104182675418593,-0.12735536870695255,0.031243275066258364,-0.07758529154481798,0.27317563199487027,-0.22788628552623244,0.039312129222469024,0.011228114823244813,0.021000845902944865,0.08905509618409155,-0.15518370644681706,-0.17450962841992906,-0.022982248765251404,-0.09522033327558115,0.3237681986798758,-0.26361995444377917,-0.029669383800706512,0.03352613212765414,-0.009339667600833287,0.09495830165671672,-0.15694514509635152,0.8809623274087648,-0.19757047713045348,0.12609507085727387,-0.023690350810508184,0.06092008264422226,-0.18881854031760534,-0.23825339135419343,-0.0498314663921484,0.16161624130596314,0.16809926566140473,-0.12349562265834209,-0.15143249486820953,0.24418016910972787,0.003961332112258208,0.10656122851168347,-0.2086825045950087,-0.15811881475090445,0.009276511224228009,0.0592270407952644,0.19550977976086906,-0.13855615215199482,-0.16517226213158884,0.24367336140989646,-0.003151186572177817,0.158949672431448,-0.2661280353718022,-0.0481994557060792,0.06561185908155866,0.04229951024218074,0.18552392379862198,-0.12153920250738569,-0.16237357393553303,0.1820955868556085,-0.035386120648265816,0.24540546603201896,-0.30937129507077404,0.010187743762824364,0.058560327130573124,0.02887718538106318,0.16264955551169033,-0.12153920250738569,-0.16237357393553303,0.1820955868556085,-0.035386120648265816,0.24540546603201896,-0.30937129507077404,0.010187743762824364,0.058560327130573124,0.02887718538106318,0.16264955551169033,-0.1593878346374636,-0.2203814117472043,0.070874707156994,-0.11213812207827184,0.3174165258442768,-0.3312426710684635,0.022206244914073425,0.0385172099988432,0.004108642713135038,0.13875367229278804,-0.15181897491784993,-0.19848302484835278,0.01910133817248263,-0.23219486835428968,0.39445079898499213,-0.3540703434398776,-0.04030411987809377,0.05619621084310814,0.01366490369751915,0.17681150144225963,-0.17226736124558475,-0.2069470404847662,0.010165884989451741,-0.2509015742584866,0.48933647479258946,-0.3784053399246768,-0.014190799997337042,0.11119383709695278,-0.04396344939897016,0.2468135616480297,-0.1604631106378158,0.7207215496013376,-0.25194505596514155,0.16113536009221247,-0.08093331393860548,0.22431355730883654,-0.30211860361359044,-0.15390967233700956,0.01539703572000718,0.12174819670231833,0.22872382679914036,-0.15269237811016426,-0.23640080289831705,0.1804136640627364,-0.16523172311729528,0.3000940242136351,-0.3366924908119466,-0.11350846944687794,0.05005425112861117,0.04627580085146206,0.2543731903573895,-0.1670494351692583,-0.23796005480284937,0.14744259223611778,-0.20540849112272447,0.3948108240165783,-0.36719936206249215,-0.026364194027618443,0.109958601027783,0.00860868297973021,0.29245017879616053,-0.16493166033794074,-0.223137324578504,0.13161304318513406,-0.20394985893520537,0.47314623590483923,-0.41066054093622295,0.057076055611624425,0.14907288890847828,-0.003958459712276922,0.3295864909182836,-0.16493166033794074,-0.223137324578504,0.13161304318513406,-0.20394985893520537,0.47314623590483923,-0.41066054093622295,0.057076055611624425,0.14907288890847828,-0.003958459712276922,0.3295864909182836,-0.18809219421786233,-0.2444060116466932,0.08858405854528309,-0.23436808275746407,0.5265797406337397,-0.4333103432765124,0.11670789771394759,0.14418937178305744,0.0015397001971755736,0.32415924130523954,-0.2004449118796711,-0.2135178470513273,0.07384062231751665,-0.28422168014098925,0.5517044131042219,-0.42484531134209125,0.1370112717122513,0.15004699602441637,0.0017448072770395338,0.33250760894905823,-0.21036074736745866,-0.17475863178701245,0.11454494457354696,-0.33694220445628065,0.5757853502831075,-0.42379502156064547,0.14008366864112165,0.16643125464472053,-0.012865544883784167,0.36660290237249354,-0.16153462287790094,0.6131600838347072,-0.25081212747067183,0.16888411217589444,-0.1640588159433301,0.3123515619306328,-0.34177737810115705,-0.10140117937012638,0.060560460218183225,0.06500886549178016,0.2688628848979837,-0.16301872511388807,-0.24081149647573669,0.15863809778968216,-0.20711158013061182,0.3968007588645212,-0.37874179953844783,-0.028469858730602236,0.10664704815859939,0.01879204678548968,0.3042790817734329,-0.1747388785983631,-0.2434451354527695,0.1269748321103778,-0.23148439620381153,0.4734863041313108,-0.41180120633746636,0.05123053006197733,0.1389839081451014,0.0022772727008005594,0.32898490264698377,-0.1858103282708593,-0.23479503526388767,0.10151067261844617,-0.2596233470274822,0.526302623477088,-0.4316997845457212,0.10767316526648675,0.15268958162098886,-0.00026913885589299025,0.34315812607436197,-0.1858103282708593,-0.23479503526388767,0.10151067261844617,-0.2596233470274822,0.526302623477088,-0.4316997845457212,0.10767316526648675,0.15268958162098886,-0.00026913885589299025,0.34315812607436197,-0.2014991392026286,-0.21798997228860975,0.095208717715739,-0.30696664965838777,0.5605876917970617,-0.43678955825923876,0.13636439644003995,0.15857334630570644,-0.0035151130686962295,0.35569170500177044,-0.21045938788088328,-0.1707228709203117,0.11786680651893496,-0.3618622450468272,0.5826890922754386,-0.4312441540515839,0.15619294837368303,0.17310394449208322,-0.002009239654166269,0.3816690679820801,-0.21574686282560374,-0.11902663713247834,0.15565423123793456,-0.38516893285756737,0.6021560816672017,-0.41803676257679734,0.18126083577375832,0.2021459173903051,0.002080107398322165,0.42344393704600136,-0.11533819725259593
